2.003672719001770020e-01
-2.518987655639648438e-01
-1.305517554283142090e-01
1.466091573238372803e-01
2.085209637880325317e-01
9.666687995195388794e-02
1.001197695732116699e-01
-4.888725280761718750e-01
-2.048937380313873291e-01
-3.894848227500915527e-01
7.423055171966552734e-02
-5.577074885368347168e-01
4.117435589432716370e-02
-8.184123784303665161e-03
4.563600197434425354e-02
1.302427053451538086e-01
1.152481883764266968e-01
-2.648462057113647461e-01
-4.276811704039573669e-02
-9.692917764186859131e-02
1.971784979104995728e-01
1.027530133724212646e-01
3.109976947307586670e-01
1.298290938138961792e-01
8.730579912662506104e-02
1.193767227232456207e-02
-6.963401287794113159e-02
9.134273976087570190e-02
-4.687294960021972656e-01
2.735831737518310547e-01
1.516771018505096436e-01
1.549580097198486328e-01
6.225508451461791992e-02
1.453581750392913818e-01
-1.178827509284019470e-02
4.698336496949195862e-02
1.606306582689285278e-01
-9.954485297203063965e-02
-2.045905888080596924e-01
-9.779042005538940430e-02
2.215352840721607208e-02
9.318886697292327881e-02
9.829228371381759644e-02
-1.441389042884111404e-02
2.220462858676910400e-01
-1.184900552034378052e-01
